"isolate.id"	"sseqid"	"sample.id"	"medium"	"temp"	"oxygen"	"miseq.id"	"pseudoprod"	"protein.source"	"texture"	"treatment"	"atmosphere"	"freezing"	"daysleft"	"freshness"	"centered_cooking_time_clustered"	"bbd_exp"	"additional_recommendation"	"colony_density"	"after_opening_clustered"	"profile"	"profilelong"	"no.ingredients"	"group"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"	"A1"	"B2"	"B3"	"B4"	"B5"	"B6"	"B8"	"C1"	"C3"	"A2"	"C5"	"C6"	"C8"	"D1"	"D2"	"D3"	"D4"	"D5"	"A3"	"D6"	"D7"	"D8"	"A4"	"A5"	"A6"	"A7"	"A8"
"250"	"AXBH_032.27F"	"83918a255a9e44e2ae8d9961bfbeb58a"	"A1"	"bhi"	37	"aerobic"	"Veggie1"	"producer 1"	"pea"	"minced"	"unclear"	"MAP"	"notfrozen"	9	"f"	"5-8 min"	"expiration date"	"consume only thorougly heated"	"medium"	"0"	"Pro"	"Proteobacteria"	17	"pea-minced"	"Bacteria"	"Firmicutes"	"Bacilli"	"Staphylococcales"	"Staphylococcaceae"	"Macrococcus"	NA	0.0339599757428745	0	0	0.0123106060606061	0	0	0	0	0	0	0	0	0	0	0	0	0.0123022847100176	0	0.000394788787998421	0	0	0.00196078431372549	0.00111806797853309	0	0	0	0
"251"	"AXBH_033.27F"	"126b7a92d0fba2d032841f21bdbf017b"	"A1"	"bhi"	37	"aerobic"	"Veggie1"	"producer 1"	"pea"	"minced"	"unclear"	"MAP"	"notfrozen"	9	"f"	"5-8 min"	"expiration date"	"consume only thorougly heated"	"medium"	"0"	"Pro"	"Proteobacteria"	17	"pea-minced"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Vagococcaceae"	"Vagococcus"	NA	0.00141499898928644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"252"	"AXBH_034.27F"	"83918a255a9e44e2ae8d9961bfbeb58a"	"A1"	"bhi"	37	"aerobic"	"Veggie1"	"producer 1"	"pea"	"minced"	"unclear"	"MAP"	"notfrozen"	9	"f"	"5-8 min"	"expiration date"	"consume only thorougly heated"	"medium"	"0"	"Pro"	"Proteobacteria"	17	"pea-minced"	"Bacteria"	"Firmicutes"	"Bacilli"	"Staphylococcales"	"Staphylococcaceae"	"Macrococcus"	NA	0.0339599757428745	0	0	0.0123106060606061	0	0	0	0	0	0	0	0	0	0	0	0	0.0123022847100176	0	0.000394788787998421	0	0	0.00196078431372549	0.00111806797853309	0	0	0	0
"253"	"AXBH_035.27F"	"6cdaf3e49f02c00139ace67d70cd54df"	"A1"	"bhi"	37	"aerobic"	"Veggie1"	"producer 1"	"pea"	"minced"	"unclear"	"MAP"	"notfrozen"	9	"f"	"5-8 min"	"expiration date"	"consume only thorougly heated"	"medium"	"0"	"Pro"	"Proteobacteria"	17	"pea-minced"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Enterococcaceae"	"Enterococcus"	NA	0	0	0	0.000473484848484848	0	0	0	0	0.00199089874857793	0	0.000280898876404494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"254"	"AXBH_036.27F"	"a6672cee90f3d05c289f8af6e5541a20"	"A1"	"bhi"	37	"aerobic"	"Veggie1"	"producer 1"	"pea"	"minced"	"unclear"	"MAP"	"notfrozen"	9	"f"	"5-8 min"	"expiration date"	"consume only thorougly heated"	"medium"	"0"	"Pro"	"Proteobacteria"	17	"pea-minced"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	NA	0.00485142510612492	0	0	0.00426136363636364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"255"	"AXBH_037.27F"	"855f6d2dc84214e67150b2581a82aef4"	"A1"	"bhi"	37	"aerobic"	"Veggie1"	"producer 1"	"pea"	"minced"	"unclear"	"MAP"	"notfrozen"	9	"f"	"5-8 min"	"expiration date"	"consume only thorougly heated"	"medium"	"0"	"Pro"	"Proteobacteria"	17	"pea-minced"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Carnobacteriaceae"	"Carnobacterium"	"Carnobacterium_maltaromaticum"	0.00121285627653123	0	0	0.00142045454545455	0	0.000149947518368571	0	0	0	0	0	0	0	0.000489955903968643	0	0	0	0	0	0	0	0	0.0174418604651163	0	0	0	0
"256"	"AXBH_041.27F"	"ec4c96450c8cc16054c510a78cb83ec7"	"A5"	"bhi"	37	"aerobic"	"Veggie5"	"producer 2"	"pea"	"minced"	"unclear"	"MAP"	"notfrozen"	14	"f"	"no rec."	"best before date"	"no rec."	"high"	"0"	"Le"	"Leuconostocaceae"	13	"pea-minced"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Leuconostoc"	NA	0	0	0	0.0125473484848485	0.767497988736927	0.000599790073474284	0.0290365156181258	0.0453575240128068	0	0.0327206624924258	0.114044943820225	0.519691780821918	0.0161635832521908	0.0436060754532092	0.471774193548387	0	0.903339191564148	0.947368421052632	0.483221476510067	0.764705882352941	0.389880952380952	0.870588235294118	0.0306350626118068	0.791744840525328	0.0220887082523414	0.323004694835681	0.651438240270728
"257"	"AXBH_042.27F"	"dec18fb177e0b0d0aaf24e416374e8bf"	"A7"	"bhi"	37	"aerobic"	"Veggie7"	"producer 2"	"pea"	"minced"	"unclear"	"MAP"	"notfrozen"	13	"f"	"<3 min"	"best before date"	"no rec."	"high"	"0"	"Le"	"Leuconostocaceae"	14	"pea-minced"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Enterococcaceae"	"Enterococcus"	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0725490196078431	0.00527240773286467	0	0	0	0.0257936507936508	0	0	0	0	0	0
"258"	"AXBH_043.27F"	"f04ede14e4d3c5d56b0532fa456e0857"	"B2"	"bhi"	37	"aerobic"	"Veggie10"	"producer 5"	"soy"	"minced"	"raw"	"MAP"	"frozen"	5	"o"	"5-8 min"	"expiration date"	"consume only thorougly heated"	"high"	"no rec."	"La"	"Lactobacillus"	15	"soy-minced"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Bacillus"	NA	0	0	0	0	0	0	0	0.00213447171824973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"259"	"AXBH_046.27F"	"ec4c96450c8cc16054c510a78cb83ec7"	"D5"	"bhi"	37	"aerobic"	"Veggie29"	"producer 2"	"pea"	"minced"	"pre-heated"	"MAP"	"notfrozen"	12	"f"	"no rec."	"best before date"	"no rec."	"high"	"0"	"Le"	"Leuconostocaceae"	14	"pea-minced"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Leuconostoc"	NA	0	0	0	0.0125473484848485	0.767497988736927	0.000599790073474284	0.0290365156181258	0.0453575240128068	0	0.0327206624924258	0.114044943820225	0.519691780821918	0.0161635832521908	0.0436060754532092	0.471774193548387	0	0.903339191564148	0.947368421052632	0.483221476510067	0.764705882352941	0.389880952380952	0.870588235294118	0.0306350626118068	0.791744840525328	0.0220887082523414	0.323004694835681	0.651438240270728
"260"	"AXBH_048.27F"	"4e85420ca036b02352c410d07546f5bc"	"D8"	"bhi"	37	"aerobic"	"Veggie32"	"producer 2"	"pea"	"fibrous"	"unclear"	"MAP"	"notfrozen"	28	"f"	"3-5 min"	"best before date"	"no rec."	"high"	"0"	"Le"	"Leuconostocaceae"	10	"pea-fibrous"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	NA	NA	0.00040428542551041	0	0	0	0	0	0	0	0	0	0.00112359550561798	0	0	0	0	0	0	0	0	0	0	0.00196078431372549	0	0	0	0	0
"261"	"AXBH_049.27F"	"4e85420ca036b02352c410d07546f5bc"	"D8"	"bhi"	37	"aerobic"	"Veggie32"	"producer 2"	"pea"	"fibrous"	"unclear"	"MAP"	"notfrozen"	28	"f"	"3-5 min"	"best before date"	"no rec."	"high"	"0"	"Le"	"Leuconostocaceae"	10	"pea-fibrous"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	NA	NA	0.00040428542551041	0	0	0	0	0	0	0	0	0	0.00112359550561798	0	0	0	0	0	0	0	0	0	0	0.00196078431372549	0	0	0	0	0
"262"	"AXBH_049a.27F"	"7cac62d46d0f738d04ac197e55ab15ef"	"A8"	"bhi"	37	"aerobic"	"Veggie8"	"producer 2"	"pea"	"minced"	"unclear"	"MAP"	"notfrozen"	6	"o"	"3-5 min"	"best before date"	"consume only thorougly heated"	"high"	"0"	"Le"	"Leuconostocaceae"	15	"pea-minced"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Bacillus"	NA	0	0	0	0	0	0	0	0.0048025613660619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"263"	"AXBH_050.27F"	"ec4c96450c8cc16054c510a78cb83ec7"	"A2"	"bhi"	37	"aerobic"	"Veggie2"	"producer 2"	"pea"	"minced"	"raw"	"MAP"	"notfrozen"	6	"o"	"3-5 min"	"best before date"	"consume only thorougly heated"	"high"	"0"	"Pro"	"Proteobacteria"	14	"pea-minced"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Leuconostoc"	NA	0	0	0	0.0125473484848485	0.767497988736927	0.000599790073474284	0.0290365156181258	0.0453575240128068	0	0.0327206624924258	0.114044943820225	0.519691780821918	0.0161635832521908	0.0436060754532092	0.471774193548387	0	0.903339191564148	0.947368421052632	0.483221476510067	0.764705882352941	0.389880952380952	0.870588235294118	0.0306350626118068	0.791744840525328	0.0220887082523414	0.323004694835681	0.651438240270728
"264"	"AXBH_053.27F"	"472005d34803ac3989de981181c27b4f"	"D5"	"bhi"	37	"aerobic"	"Veggie29"	"producer 2"	"pea"	"minced"	"pre-heated"	"MAP"	"notfrozen"	12	"f"	"no rec."	"best before date"	"no rec."	"high"	"0"	"Le"	"Leuconostocaceae"	14	"pea-minced"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	NA	0	0.00640394088669951	0.00772849462365591	0.00213068181818182	0.00241351568785197	0	0.00747910250769908	0.0170757737459979	0	0.0315087861038174	0	0	0.00973709834469328	0.0218030377266046	0	0	0	0	0.00394788787998421	0	0	0	0.0174418604651163	0	0.018377805265948	0.0131455399061033	0.0101522842639594
"265"	"AXBH_056.27F"	"ec4c96450c8cc16054c510a78cb83ec7"	"D5"	"bhi"	37	"aerobic"	"Veggie29"	"producer 2"	"pea"	"minced"	"pre-heated"	"MAP"	"notfrozen"	12	"f"	"no rec."	"best before date"	"no rec."	"high"	"0"	"Le"	"Leuconostocaceae"	14	"pea-minced"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Leuconostoc"	NA	0	0	0	0.0125473484848485	0.767497988736927	0.000599790073474284	0.0290365156181258	0.0453575240128068	0	0.0327206624924258	0.114044943820225	0.519691780821918	0.0161635832521908	0.0436060754532092	0.471774193548387	0	0.903339191564148	0.947368421052632	0.483221476510067	0.764705882352941	0.389880952380952	0.870588235294118	0.0306350626118068	0.791744840525328	0.0220887082523414	0.323004694835681	0.651438240270728
"266"	"AXBH_057a.27F"	"f04ede14e4d3c5d56b0532fa456e0857"	"A8"	"bhi"	37	"aerobic"	"Veggie8"	"producer 2"	"pea"	"minced"	"unclear"	"MAP"	"notfrozen"	6	"o"	"3-5 min"	"best before date"	"consume only thorougly heated"	"high"	"0"	"Le"	"Leuconostocaceae"	15	"pea-minced"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Bacillus"	NA	0	0	0	0	0	0	0	0.00213447171824973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"267"	"AXBH_058.27F"	"855f6d2dc84214e67150b2581a82aef4"	"A4"	"bhi"	37	"aerobic"	"Veggie4"	"producer 1"	"pea"	"minced"	"unclear"	"MAP"	"notfrozen"	2	"o"	"5-8 min"	"expiration date"	"consume only thorougly heated"	"high"	"0"	"Pro"	"Proteobacteria"	18	"pea-minced"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Carnobacteriaceae"	"Carnobacterium"	"Carnobacterium_maltaromaticum"	0.00121285627653123	0	0	0.00142045454545455	0	0.000149947518368571	0	0	0	0	0	0	0	0.000489955903968643	0	0	0	0	0	0	0	0	0.0174418604651163	0	0	0	0
"268"	"AXBH_061.27F"	"ec4c96450c8cc16054c510a78cb83ec7"	"A7"	"bhi"	37	"aerobic"	"Veggie7"	"producer 2"	"pea"	"minced"	"unclear"	"MAP"	"notfrozen"	13	"f"	"<3 min"	"best before date"	"no rec."	"high"	"0"	"Le"	"Leuconostocaceae"	14	"pea-minced"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Leuconostoc"	NA	0	0	0	0.0125473484848485	0.767497988736927	0.000599790073474284	0.0290365156181258	0.0453575240128068	0	0.0327206624924258	0.114044943820225	0.519691780821918	0.0161635832521908	0.0436060754532092	0.471774193548387	0	0.903339191564148	0.947368421052632	0.483221476510067	0.764705882352941	0.389880952380952	0.870588235294118	0.0306350626118068	0.791744840525328	0.0220887082523414	0.323004694835681	0.651438240270728
"269"	"AXBH_062.27F"	"f6c0e8aaaf1716abc67c1614799b6d31"	"B6"	"bhi"	37	"aerobic"	"Veggie14"	"producer 5"	"soy"	"minced"	"raw"	"MAP"	"frozen"	3	"o"	">8 min"	"expiration date"	"consume only thorougly heated"	"high"	"no rec."	"La"	"Lactobacillus"	12	"soy-minced"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	NA	0	0	0	0	0	0.00704753336332284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"270"	"AXBH_063.27F"	"ec4c96450c8cc16054c510a78cb83ec7"	"D1"	"bhi"	37	"aerobic"	"Veggie25"	"producer 9"	"pea"	"minced"	"unclear"	"MAP"	"notfrozen"	10	"f"	"no rec."	"best before date"	"no rec."	"high"	"0"	"Pro"	"Proteobacteria"	16	"pea-minced"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Leuconostoc"	NA	0	0	0	0.0125473484848485	0.767497988736927	0.000599790073474284	0.0290365156181258	0.0453575240128068	0	0.0327206624924258	0.114044943820225	0.519691780821918	0.0161635832521908	0.0436060754532092	0.471774193548387	0	0.903339191564148	0.947368421052632	0.483221476510067	0.764705882352941	0.389880952380952	0.870588235294118	0.0306350626118068	0.791744840525328	0.0220887082523414	0.323004694835681	0.651438240270728
"271"	"AXBH_065.27F"	"ec4c96450c8cc16054c510a78cb83ec7"	"D6"	"bhi"	37	"aerobic"	"Veggie30"	"producer 2"	"pea"	"fibrous"	"unclear"	"MAP"	"notfrozen"	14	"f"	"3-5 min"	"best before date"	"no rec."	"high"	"0"	"Le"	"Leuconostocaceae"	13	"pea-fibrous"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Leuconostoc"	NA	0	0	0	0.0125473484848485	0.767497988736927	0.000599790073474284	0.0290365156181258	0.0453575240128068	0	0.0327206624924258	0.114044943820225	0.519691780821918	0.0161635832521908	0.0436060754532092	0.471774193548387	0	0.903339191564148	0.947368421052632	0.483221476510067	0.764705882352941	0.389880952380952	0.870588235294118	0.0306350626118068	0.791744840525328	0.0220887082523414	0.323004694835681	0.651438240270728
"272"	"AXBH_066.27F"	"dec18fb177e0b0d0aaf24e416374e8bf"	"D6"	"bhi"	37	"aerobic"	"Veggie30"	"producer 2"	"pea"	"fibrous"	"unclear"	"MAP"	"notfrozen"	14	"f"	"3-5 min"	"best before date"	"no rec."	"high"	"0"	"Le"	"Leuconostocaceae"	13	"pea-fibrous"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Enterococcaceae"	"Enterococcus"	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0725490196078431	0.00527240773286467	0	0	0	0.0257936507936508	0	0	0	0	0	0
"273"	"AXBH_069.27F"	"dec18fb177e0b0d0aaf24e416374e8bf"	"A2"	"bhi"	37	"aerobic"	"Veggie2"	"producer 2"	"pea"	"minced"	"raw"	"MAP"	"notfrozen"	6	"o"	"3-5 min"	"best before date"	"consume only thorougly heated"	"high"	"0"	"Pro"	"Proteobacteria"	14	"pea-minced"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Enterococcaceae"	"Enterococcus"	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0725490196078431	0.00527240773286467	0	0	0	0.0257936507936508	0	0	0	0	0	0
"274"	"AXBH_074.27F"	"a3750812d0075ad564da5386c9d753e9"	"D5"	"bhi"	37	"aerobic"	"Veggie29"	"producer 2"	"pea"	"minced"	"pre-heated"	"MAP"	"notfrozen"	12	"f"	"no rec."	"best before date"	"no rec."	"high"	"0"	"Le"	"Leuconostocaceae"	14	"pea-minced"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Bacillus"	NA	0	0	0	0	0	0	0	0	0.000853242320819113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"275"	"AXBH_075.27F"	"ec4c96450c8cc16054c510a78cb83ec7"	"D8"	"bhi"	37	"aerobic"	"Veggie32"	"producer 2"	"pea"	"fibrous"	"unclear"	"MAP"	"notfrozen"	28	"f"	"3-5 min"	"best before date"	"no rec."	"high"	"0"	"Le"	"Leuconostocaceae"	10	"pea-fibrous"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Leuconostoc"	NA	0	0	0	0.0125473484848485	0.767497988736927	0.000599790073474284	0.0290365156181258	0.0453575240128068	0	0.0327206624924258	0.114044943820225	0.519691780821918	0.0161635832521908	0.0436060754532092	0.471774193548387	0	0.903339191564148	0.947368421052632	0.483221476510067	0.764705882352941	0.389880952380952	0.870588235294118	0.0306350626118068	0.791744840525328	0.0220887082523414	0.323004694835681	0.651438240270728
"276"	"AXBH_076.27F"	"ec4c96450c8cc16054c510a78cb83ec7"	"D8"	"bhi"	37	"aerobic"	"Veggie32"	"producer 2"	"pea"	"fibrous"	"unclear"	"MAP"	"notfrozen"	28	"f"	"3-5 min"	"best before date"	"no rec."	"high"	"0"	"Le"	"Leuconostocaceae"	10	"pea-fibrous"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Leuconostoc"	NA	0	0	0	0.0125473484848485	0.767497988736927	0.000599790073474284	0.0290365156181258	0.0453575240128068	0	0.0327206624924258	0.114044943820225	0.519691780821918	0.0161635832521908	0.0436060754532092	0.471774193548387	0	0.903339191564148	0.947368421052632	0.483221476510067	0.764705882352941	0.389880952380952	0.870588235294118	0.0306350626118068	0.791744840525328	0.0220887082523414	0.323004694835681	0.651438240270728
"277"	"AXBH_077.27F"	"d6bd1f73310c77d98166642e526b6c11"	"D8"	"bhi"	37	"aerobic"	"Veggie32"	"producer 2"	"pea"	"fibrous"	"unclear"	"MAP"	"notfrozen"	28	"f"	"3-5 min"	"best before date"	"no rec."	"high"	"0"	"Le"	"Leuconostocaceae"	10	"pea-fibrous"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Lactococcus"	NA	0.00505356781888013	0	0	0.000473484848484848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"278"	"AXBH_079.27F"	"79c11b1bca02b911edf3a4f918e4ee33"	"A7"	"bhi"	37	"aerobic"	"Veggie7"	"producer 2"	"pea"	"minced"	"unclear"	"MAP"	"notfrozen"	13	"f"	"<3 min"	"best before date"	"no rec."	"high"	"0"	"Le"	"Leuconostocaceae"	14	"pea-minced"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Bacillus"	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"279"	"AXBH_081.27F"	"a3750812d0075ad564da5386c9d753e9"	"B7"	"bhi"	37	"aerobic"	"Veggie15"	"producer 5"	"soy"	"minced"	"raw"	"MAP"	"frozen"	3	"o"	">8 min"	"expiration date"	"consume only thorougly heated"	"high"	"no rec."	""	""	21	"soy-minced"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Bacillus"	NA	0	0	0	0	0	0	0	0	0.000853242320819113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"280"	"AXBH_082.27F"	"a3750812d0075ad564da5386c9d753e9"	"B7"	"bhi"	37	"aerobic"	"Veggie15"	"producer 5"	"soy"	"minced"	"raw"	"MAP"	"frozen"	3	"o"	">8 min"	"expiration date"	"consume only thorougly heated"	"high"	"no rec."	""	""	21	"soy-minced"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Bacillus"	NA	0	0	0	0	0	0	0	0	0.000853242320819113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"281"	"AXBH_084.27F"	"a3750812d0075ad564da5386c9d753e9"	"C5"	"bhi"	37	"aerobic"	"Veggie21"	"producer 7"	"soy"	"fibrous"	"pre-heated"	"MAP"	"notfrozen"	0	"o"	"3-5 min"	"best before date"	"consume only thorougly heated"	"high"	"no rec."	"Le"	"Leuconostocaceae"	14	"soy-fibrous"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Bacillus"	NA	0	0	0	0	0	0	0	0	0.000853242320819113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"282"	"AXBH_085.27F"	"ec4c96450c8cc16054c510a78cb83ec7"	"A2"	"bhi"	37	"aerobic"	"Veggie2"	"producer 2"	"pea"	"minced"	"raw"	"MAP"	"notfrozen"	6	"o"	"3-5 min"	"best before date"	"consume only thorougly heated"	"high"	"0"	"Pro"	"Proteobacteria"	14	"pea-minced"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Leuconostoc"	NA	0	0	0	0.0125473484848485	0.767497988736927	0.000599790073474284	0.0290365156181258	0.0453575240128068	0	0.0327206624924258	0.114044943820225	0.519691780821918	0.0161635832521908	0.0436060754532092	0.471774193548387	0	0.903339191564148	0.947368421052632	0.483221476510067	0.764705882352941	0.389880952380952	0.870588235294118	0.0306350626118068	0.791744840525328	0.0220887082523414	0.323004694835681	0.651438240270728
"283"	"AXBH_086.27F"	"79c11b1bca02b911edf3a4f918e4ee33"	"B2"	"bhi"	37	"aerobic"	"Veggie10"	"producer 5"	"soy"	"minced"	"raw"	"MAP"	"frozen"	5	"o"	"5-8 min"	"expiration date"	"consume only thorougly heated"	"high"	"no rec."	"La"	"Lactobacillus"	15	"soy-minced"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Bacillus"	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"284"	"AXBH_087.27F"	"f04ede14e4d3c5d56b0532fa456e0857"	"B2"	"bhi"	37	"aerobic"	"Veggie10"	"producer 5"	"soy"	"minced"	"raw"	"MAP"	"frozen"	5	"o"	"5-8 min"	"expiration date"	"consume only thorougly heated"	"high"	"no rec."	"La"	"Lactobacillus"	15	"soy-minced"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Bacillus"	NA	0	0	0	0	0	0	0	0.00213447171824973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"285"	"AXBH_089.27F"	"ec4c96450c8cc16054c510a78cb83ec7"	"D6"	"bhi"	37	"aerobic"	"Veggie30"	"producer 2"	"pea"	"fibrous"	"unclear"	"MAP"	"notfrozen"	14	"f"	"3-5 min"	"best before date"	"no rec."	"high"	"0"	"Le"	"Leuconostocaceae"	13	"pea-fibrous"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Leuconostoc"	NA	0	0	0	0.0125473484848485	0.767497988736927	0.000599790073474284	0.0290365156181258	0.0453575240128068	0	0.0327206624924258	0.114044943820225	0.519691780821918	0.0161635832521908	0.0436060754532092	0.471774193548387	0	0.903339191564148	0.947368421052632	0.483221476510067	0.764705882352941	0.389880952380952	0.870588235294118	0.0306350626118068	0.791744840525328	0.0220887082523414	0.323004694835681	0.651438240270728
"286"	"AXBH_090.27F"	"3e4b4b323a3580de2b7906aca3fa0c21"	"D8"	"bhi"	37	"aerobic"	"Veggie32"	"producer 2"	"pea"	"fibrous"	"unclear"	"MAP"	"notfrozen"	28	"f"	"3-5 min"	"best before date"	"no rec."	"high"	"0"	"Le"	"Leuconostocaceae"	10	"pea-fibrous"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Enterobacteriaceae"	NA	NA	0.00161714170204164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"287"	"AXBH_091.27F"	"313813978723450f85bd1aa0f78aab81"	"D4"	"bhi"	37	"aerobic"	"Veggie28"	"producer 2"	"pea"	"fibrous"	"unclear"	"MAP"	"notfrozen"	28	"f"	"3-5 min"	"best before date"	"no rec."	"high"	"0"	"Le"	"Leuconostocaceae"	11	"pea-fibrous"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Planococcaceae"	"Kurthia"	NA	0.0153628461693956	0	0	0.0078125	0	0	0	0	0	0	0	0	0	0	0	0	0.00175746924428822	0	0	0	0	0.000980392156862745	0	0	0	0	0
"288"	"AXBH_092.27F"	"5ca4b3e92b7553622b13d1c171286083"	"D4"	"bhi"	37	"aerobic"	"Veggie28"	"producer 2"	"pea"	"fibrous"	"unclear"	"MAP"	"notfrozen"	28	"f"	"3-5 min"	"best before date"	"no rec."	"high"	"0"	"Le"	"Leuconostocaceae"	11	"pea-fibrous"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Enterococcaceae"	"Enterococcus"	NA	0.000606428138265616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"289"	"AXBH_093.27F"	"1246fffc244c74ee317844af59a95554"	"D3"	"bhi"	37	"aerobic"	"Veggie27"	"producer 9"	"pea"	"fibrous"	"unclear"	"MAP"	"notfrozen"	7	"o"	"no rec."	"best before date"	"no rec."	"high"	"0"	"Le"	"Leuconostocaceae"	16	"pea-fibrous"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Bacillus"	NA	0.048312108348494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000980392156862745	0	0	0	0.000938967136150235	0
